history,session,label
359,cd <1> ll <1> diff <2> checkin <1> less <1> cd finger <1> > <1> less <1> finger <1> > <1> less <1> pgp <1> pgp -kc ls <1> cd <1> ls ll cd <1> ls pgp -h pgp -ke <1> pgp -ke <1> pgp -h pgp -kc cd <1> rm <1> cd <1> cd <1> ls ls <1> > <1> lest <1> less <1> cd - finger <1> finger <1> finger <1> f <1> qu cd <1> ll <1> cd <1> ll <1> chmod <4> qu f <1> f <1> f <1> cd <1> less <1> qu qu qu qu f <1> f <1> cd <1> ls mail <1> < <1> mail <1> < <1> mail <1> < <1> mail <1> < <1> cd <1> ls rm <1> ls <1> m <1> ls m <1> rm <1> rm <1> less <1> ls man <1> man <1> shar -a <1> ls shar -a <1> > <1> cd <1> less <1> gzip -9 <1> ls mv <2> ll <1> man <1> tar <3> less <1> ls mv <2> gzip -9 <1> gunzip <1> mail <1> < <1> f <1> f <1> date ll <1> rm <1> cd <1> ls vi <1> ls <1> cd <1> less <1> qu f <1> exit,5
360,cd <1> mkdir <1> mv <2> mkdir <1> mv <2> cd <1> ls rm <1> cat <1> cat <1> cat <1> rsh <2> rsh <2> rsh <2> cd <1> make <1> less <1> make <1> data_struct <3> less <1> make <1> data_struct <3> less <1> make <1> data_struct <3> less <1> make <1> data_struct <3> less <1> cd <1> ls gunzip <1> <GENSYM:13>/data_struct <3> less <1> xv & less <1> qu ls cd <1> cd <1> ls <1> ls <1> xv & cd <1> no ls cd <1> ls} ls no ls cd <1> cd - cd cd <1> pwd ls man <1> man <1> man <1> man <1> man <1> man <1> man <1> man <1> alias <2> alias <2> fg cd <1> cd <1> cd - pwd cd - convert <2> convert <2> ll rm <1> convert <2> ll convert <2> convert <2> ll cd <1> lo ls ll <1> >> <1> ll >> <1> ll > <1> ll > <1> ll ls > <1> cat <1> lo ls rm <1> rm <1> ll rm <3> nn ll rm <1> rm <1> rm <1> rm <1> ll cd <1> ls less <1> less <1> ls cp <2> cp <2> cp <2> mv <2> cp <2> make <1> make make rm <4> make make <1> make <1> ll <1> make <1> make <1> make <1> make <1> make <1> less <1> less <1> make <1> make <1> make <1> make <1> ls cd <1> latex <1> <GENSYM:13>/smooth <2> <GENSYM:13>/thresh <2> <GENSYM:13>/thresh <3> <GENSYM:13>/thin <2> <GENSYM:13>/thin <2> qu qu ls <1> cd <1> cp <2> cp <2> cp <2> cp <2> touch <1> cat <1> >> <1> cat <1> >> <1> cat <1> >> <1> cat <1> >> <1> cd <1> grep <2> less <1> less <1> rm <1> unrm <1> unrm cd <1> unrm cat <1> > <1> rm <1> cat <1> > <1> cat <1> > <1> cat <1> >> <1> cat <1> >> <1> cat <1> >> <1> make <1> make <1> make <1> lq lw ls make <1> cd <1> ls qu rm <1> rm <1> <GENSYM:13>/data_struct <3> cd <1> make <1> cd <1> <GENSYM:13>/data_struct <3> <GENSYM:13>/data_struct <3> > <1> less <1> less <1> <GENSYM:13>/data_struct <3> > <1> cd <1> make make make make cd <1> <GENSYM:13>/smooth <2> <GENSYM:13>/thresh <3> <GENSYM:13>/thresh <3> <GENSYM:13>/thin <2> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> mv <2> mv <2> mv <2> <GENSYM:13>/data_struct <3> > <1> grep <2> <GENSYM:13>/data_struct <3> > <1> cd <1> make cd <1> <GENSYM:13>/smooth <2> <GENSYM:13>/thresh <3> <GENSYM:13>/thin <2> <GENSYM:13>/data_struct <3> > <1> less <1> rm <1> <GENSYM:13>/data_struct <3> > <1> less <1> less <1> <GENSYM:13>/data_struct <3> > <1> less <1> rm <1> rm <1> rm <1> mv <2> mv <2> mv <2> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/thin <2> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> less <1> rm <1> cd <1> make <GENSYM:13>/data_struct <3> > <1> rm <1> cd <1> rm <1> <GENSYM:13>/data_struct <3> > <1> less <1> mv <2> <GENSYM:13>/data_struct <3> > <1> less <1> rm <1> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> qu cd cat <1> clear cd <1> less <1> less <1> cd <1> ls rm <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> which <1> where <1> vi <1> vi <1> em xdvi <1> bg where <1> <GENSYM:15>/xdvi <1> which <1> cd <1> ls cd <1> ls cd <1> cd <1> ls cd <1> ls cd <1> ll <1> cd <1> ls cd <1> ll <1> ll ls cd <1> ls cd <1>,5
361,exec <4>,5
362,exec <4>,5
363,exec <4>,5
364,xhost <2> which <1> which <1> where <1> <GENSYM:16>/matlab exit,5
365,cd <1> cd <1> ls less <1> cd <1> make cd - parsec -P -N < <1> less <1> cd - make cd - parsec -P -N < <1> less <1> grep <2> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> cd - make cd - parsec -P -N < <1> cd - make cd - parsec -P -N < <1> less <1> ll <1> cd - make cd - parsec -P -N < <1> less <1>,5
366,cd <1> make make make make cd <1> parsec -P -N < <1> ll <1> less <1> cd - make make cd - parsec -P -N < <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> parsec -P -N < <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> less <1> cd - make cd - parsec -P -N < <1> less <1> less <1> cd - make make cd - parsec -P -N < <1> less <1> grep <2> grep <2> less <1> cd - cd <1> ls ls <1> mkdir <1> ci <1> ci <1> ci <1> ll -t cd <1> ls cd <1> cp <2> cp <2> cp <2> cd <1> ci <1> co <1> co <1> co <1> cd - cp <2> cd <1> ll -t chmod <2> ll -t cd - cp <2> cp <2> cp <2> cp <2> cd - rm <1> ci -l <1> man <1> man <1> ci -l <1> ci <1> co -l <1> cd - cp <2> cp <2> cd <1> ci -l <1> ci -l <1> ci -l <1> ll <1> cd - make make cd <1> ll parsec -P -N < <1> ll <1> less <1> cd - cat <1> cd - parsec -P -N < <1> less <1> ll <1> parsec -P -N < <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> less <1> grep <2> less <1> parsec -P -N < <1> less <1> grep <2> parsec -P -N < <1> grep <2> less <1> parsec -P -N < <1> grep <2> less <1> parsec -P -N < <1> grep <2> less <1> parsec -P -N < <1> grep <2> less <1> less <1> lpr -dmsa15 <1> lp -dmsa15 <1> less <1> cd - make make <1> make checkout <1> cp <2> man <1> cd <1> cd <1> rlog <1> cd - cd <1> co -l14 <1> co -l1.14 <1> make co -l1.13 <1> make co -l <1> checkin <1> ll <1> ll <1> rm <1> ln -s <2> cd <1> rlog <1> rlog <1> cd - cd <1> lp -dmsa15 <2> cd <1> qu gunzip <1> gunzip <1> qu ls rm <1> alias man <1> set <2> ( $path <1> ) ls convert <2> man <1> alias <2> alias <2> convert <2> ls convert <2> convert <2> convert <2> convert <2> convert <2> qu ll latex <1> convert <1> convert <2> convert <2> latex <1> latex <1> latex <1> xdvi <1> & sp xdvi <1> & latex <1> texspell <1> texspell <1> texspell <1> latex <1> rm <1> latex <1> latex <1> dvips <1> latex <1> dvips <1> ls lp -dmsa15 <4> cd <1> ls rm <1> ls <1> rm <1> lp -dmsa15 <1> lp -dmsa15 <1> ls <1> cat <2> cat <1> >> <1> touch <1> cat <1> >> <1> less <1> lp -dmsa15 <1>,5
367,exec <4>,5
368,exec <4>,5
369,cd <1> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> <GENSYM:13>/log <5> mv <2> mv <2> rm <1> rm <1> ls <1> <GENSYM:13>/data_struct <3> > <1> cd <1> make cd - <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> rm <2> mv <2> <GENSYM:13>/data_struct <3> > <1> less <1> less <1> less <1> less <1> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> less <1> less <1> qu ls rm <1> rm <1> rm <1> rm <1> qu ll cd <1> ls ll cd <1> ls rm <1> ls rm <1> ls qu unrm qu ll rm <1> unrm qu unrm qu cd <1> ls cd <1> ls rm <1> ls rm <4> rm <1> ls rm <1> qu cd <1> ls rm <2> qu ls cd <1> ls cd <1> ls rm <1> rm <1> rm <1> qu ll gzip <1> qu,5
370,exec <4>,5
371,exec <4>,5
372,ls cd <1> ls cd <1> ls diff <2> checkin <1> ls <1> ls <1> cd <1> ls cd <1> ls <1> ls <1> diff <2> checkin <1> logout,5
373,cd <1> emacs <1> emacs alias alias | more exit,5
374,pwd cd <1> ls cd <1> ls <1> cd <1> ls <1> checkout <1> checkin <1> ll <1> checkin <1> diff <2> rm <1> checkout <1> checkin <1> ll <1> cd <1> ls ll <1> ll cd <1> rlog <1> cd <1> man <1> man <1> man <1> rcs -u1.13 <1> rcs -u1.14 <1> checkout <1> checkin <1> logout,5
375,cd <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> <GENSYM:13>/data_struct <3> > <1> rm <1> <GENSYM:13>/data_struct <3> > <1> diff <2> lp -dmsa15 <1> ls <1> rm <1> lpstat lpstat <1> cancel <1> lpstat <1> ls <1> rm <1> ll rm <1> gzip <1> qu lp -dmsa15 <1> lpstat <1> lpstat <1> lpstat <1>,5
376,cd <1> ls vi <1> vi <1> lp -dmsa15 <1> exit,5
377,setenv <2> cd <1> xdvi <1> bg more <1> pwd ls cd <1> ls ls <1> ls <1> pwd cd <1> ls cd <1> ls ls -l ; ls ` ` <1> ls cd <1> ls cd cd <1> mkdir <1> cd <1> cp <2> ls less <1> ls ls <1> m <1> cd <1> mkdir <1> cp <2> less <1> convert <1> <GENSYM:17>/convert <1> pwd cd <1> ls cd - pwd cd <1> ll <1> ls cd <1> <GENSYM:18>/convert <1> ls ls ll cp <2> ls <GENSYM:18>/convert <1> more <1> more <1> cd <1> ls less <1> bg emacs <1> vi <1> emacs mail <1> < <1> less <1> emacs cd <1> ls cd <1> ls wc <1> wc <1> cd <1> ls cd <1> ls cd <1> ls less <1> cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls wc <1> wc <1> gunzip -c <1> | wc cd <1> ls cd <1> ls gunzip <1> | wc ls gunzip -c <1> | wc gunzip -c <1> | wc cd <1> ls cd <1> cd <1> ls cd <1> ls cd <1> less <1> ls cd <1> ls exit,5
378,sp cd <1> make make,5
379,cd <1> make cd <1> parsec -P -N < <1> parsec -P -N < <1> cd - make <1> make cd - parsec -P -N < <1> ll <1> grep <2> parsec -P -N < <1> less <1> fg ll <1> less <1> parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> ll <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> parsec -P -N < <1> ll <1> less <1> cd - make bg cd - less <1> less <1> less <1> parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> parsec -P -N < <1> ll <1> less <1> cd - make cd - parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> cd - grep <2> cd - fg ll <1> less <1> ll <1> less <1> cd - make cd - - parsec -P -N < <1> ll <1> less <1> grep <2> grep <2> less <1> parsec -P -N < <1> less <1> less <1> less <1> make <1> cd - make <1> make less <1> make <1> make,5
380,cd <1> ls less <1> ls exit,5
381,cd <1> make make cat <1> cd <1> parsec -P -N < <1> ll <1> cd - make cd - parsec -P -N < <1> cd - make cd - parsec -P -N < <1> cd - make cd - parsec -P -N < <1> ll <1> parsec -P -N < <1> ll <1> less <1> grep <2> less <1> parsec -P -N < <1> grep <2> less <1> less <1> cd - make cd - parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> cd - cat <1> lcd - cd - less <1> ll <1> less <1> q - <1> cd - make cd - parsec -P -N < <1> ll <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> parsec -P -N < <1> parsec -P -N < <1> parsec -P -N < <1> less <1> cd - cd <1> ls mail <1> < <1> cd - cd <1> less <1> cd - make <1> make cd <1> parsec -P -N < <1> less <1> ls cd <1> mkdir <1> cd <1> ln -s <2> ln -s <2> parsec -T -N < <1> ls cd <1> ls m <1> wc <1> less <1> cd - ls cp <2> cp <2> cp <2> cp <2> parsec -T -N < <1> mv <2> mv <2> parsec -T -N < <1> parsec -T -N < <1> mv <2> mv <2> mv <2> mv <2> parsec -T -N < <1> mv <2> mv <2> wc <1> parsec -T -N < <1> mv <2> mv <2> parsec -T -N < <1> ls mv <2> mv <2> mv <2> less <1> parsec -T -N < <1> mv <2> parsec -T -N < <1> mv <2> parsec -T -N < <1> mv <2> parsec -T -N < <1> mv <2> parsec -T -N < <1> parsec -T -N < <1> mv <2> ls parsec -T -N < <1> mv <2> mv <2> mv <2> parsec -T -N < <1> mv <2> mv <2> mv <2> parsec -T -N < <1>,5
382,who cd <1> less <1> make <1> make <1> make <1> make <1> cd <1> ls cd <1> ll rm <1> ls ll rm <5> qu ls cd <1> ls ll gzip <3> rm <1> ll gzip <1> ll rm <1> qu cd - cd cd <1> make make <1> cd <1> make <1> rm <1> ln -s <2> make <1> make <1> make <1> qu cd <1> cd <1> ls mdkri <1> mkdir <1> cd <1> make <1> make <1> make <1>,5
383,cd <1> ls mkdir <1> cd <1> cp <2> ll cp <2> cp <2> cp <2> ll qu cd <1> ls,5
384,cd <1> ls cp <2> lp -dmsa15 <1> rm <1> exit,5
385,cd <1> ls mv <2> mv <2> mv <2> ll parsec -T -N < <1> less <1> mv <2> mv <2> mv <2> cd <1> make <1> cd - parsec -T -N < <1> parsec -T -N < <1> ll wc <1> cd <1> ls cp <2> cp <2> cp <2> cp <2> cp <2> ls ll grep <2> ll <1> wc <1> cat <1> > <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> > <1> cat <1> > <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cd <1> ls cat <1> vi <1> vi <1> cd <1> parsec -T -N < <1> mv <2> mv <2> mv <2> parsec -T -N < <1> mv <2> mv <2> mv <2> ll <1> parsec -T -N < <1> mv <2> mv <2> mv <2> ll <1> cd - cd <1> ls cp <2> cp <2> cp <2> cp <2> cp <2> cp <2> ll wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cp <2> cp <2> cp <2> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> less <1> grep <25>,5
386,cd <1> ls cp <2> cp <2> cp <2> cp <2> ll qu uptime wc <1> touch <1> cat <1> >> <1> sort -u -o <2> wc <1> wc <1> less <1> less <1> cp <2> cp <2> cp <2> cp <2> cp <2> cp <2> ls cat <1> qls ls touch <1> wc <1> >> <1> cat <1> cp <2> cat <2> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> > <1> cat <1> >> <1> cat <1> >> <1> rm <1> cp <2> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cp <2> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> cd <1> vi <1> vi <1> vi <1> vi <1> vi <1> vi <1> vi <1> ls cat <1> cd <1> ls <1> ls <1> cp <2> cat <1> >> <1> sort -u -o <2> wc <1> wc <1> cat <1> cp <2> qu ls <1> wc <1> gzip -9 <2> rm <1> rm <1> rm <1> rm <1> gzip -9 <2> qu ls ll ll <1> rm <1> qu gzip -9 <1> gzip -9 <1> qu rm <1> qu mv <2> qu ls gzip <2> ll qu rm <1> rm <1> ls qu cd <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> sort -u -o <2> wc <1> qu cd - grep <2> grep <2> | wc grep <2> | wc grep <2> | wc grep <2> | wc grep <2> | wc cd - grep <2> | wc grep <2> | wc cat <1> >> <1> sort -u -o <2> wc <1> cat <1> >> <1> cat <1> >> <1> sort -u -o <2> wc <1> gzip -9 <4> cd - cp <2> cp <2> cp <2> cp <2> cp <2> ls cd - gunzip <1> ls wc <1> >> <1> touch <1> wc <1> >> <1> gzip -9 <1> cd - cp <2> cp <2> cp <2> ls qu ll cd - gzip <1> cd - cp <2> ll cat <1> ls less <1> cd <1> uptime sp matlab cd <1> cp <2> cd <1> ls cd - cp <2> cp <2> cd - ls <1> ci -l <1> ls <1> cd <1> ls grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> less <1> cd <1> dvips <1> lp -dmsa15 <1> ls less <1> cd <1> ls cat <1> > <1> cat <1> >> <1> cat <1> >> <1> cat <1> >> <1> cat <1> >> <1> cat <1> >> <1> cat <1> >> <1> sort -u -o <2> wc <1> gzip <1> cp <2> qu cd - latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> latex <1> texspell <1> texspell <1> latex <1> dvips <1> ll chgrp <2> pwd cd <1> gunzip -c <1> gunzip -c <1> cd - ls cd <1> ls less -dmsa15 <2>,5
387,cd <1> ftp <1> lp -dea15 <1> logout,5
388,cd <1> ls ls -l ftp <1> ~ mail <1> < <1> history ls dvips <1> mail <1> < <1> logout,5
389,cd <1> make cd <1> ls cd <1> ls gunzip <1> grep <2> | wc grep <2> | wc wc <1> cd <1> ls parsec -P -N < <1> quptime uptime grep <2> less <1> parsec -P -N < <1> grep <2> less <1> parsec -P -N < <1> grep <2> ll <1> parsec -P -N < <1> ll <1> cd - cd - cd <1> make cd - parsec -P -N < <1> grep <2> cd - less <1> ll <1> time date parsec -P -N < <1> ls <1> rm <1> ls <1> rm <1> rm <1> cd - parsec -P -N < <1> less <1> less <1> less <1> cd - make ln -s <2> make ln -s <2> make ln -s <2> ln -s <2> make ln -s <2> ln -s <2> ln -s <2> ln -s <2> make cd - parsec -P -N < <1> bg less <1> cd - make cd - parsec -P -N < <1> parsec -P -N < <1> parsec -P -N < <1> grep <2> less <1> less <1> parsec -P -N < <1> grep <2> less <1> parsec -P -N < <1> grep <2> less <1> parsec -P -N < <1> parsec -P -N < <1> less <1> cd - make make diff <2> | less rm <1> cd - parsec -P -N < <1> less <1> parsec -P -N < <1> less <1> less <1>,5
390,qu cd <1> ls rm <2> s ls cp <2> less <1> ls rm <1> ls <1> m <1> ll <1> ls mv <2> ls less <1> ping <1> ping <1> ping <1> cd <1> ls cd <1> ls cd <1> ls cd <1> ls ls <1> cd <1> ls less <1> ls ls <1> m <1> ls ll cd <1> ls cd <1> ls cd <1> l ; s ls cd <1> ls ls <1> ls ls <1> ls <1> cd <1> ls ls <1> ls cd <1> ls less <1> cd <1> ls cd <1> ls cd <1> ls cd <1> cd <1> ls cd <1> lks ls cd <1> ls cd <1> ls less <1> less <1> ls tree2lisp -h tree2lisp -f <1> tree2lisp -f <1> ls tree2lisp -f <1> less <1> less <1> ls ll -t ls <1> less <1> cd <1> ls ln -s <2> ln -s <2> ln -s <2> make <1> ll <1> ln -s <2> rm <1> ln -s <2> rm <1> ln -s <2> rm <1> ln -s <2> make <1> rm <1> rm <1> ln -s <2> ln -s <2> make <1> qu less <1> cd <1> ls tree2lisp -f <1> cp <2> cp <2> tree2lisp -f <1> cp <2> cp <2> tree2lisp -f <1> tree2lisp -f <1> cp <2> cp <2> qu ls cp <2> cp <2> tree2lisp -f <1> tree2lisp -f <1> tree2lisp -f <1> cp <2> tree2lisp -f <1> cp <2> cp <2> cp <2> tree2lisp -f <1> cp <2> cp <2> cp <2> tree2lisp -f <1> cp <2> cp <2> tree2lisp -f <1> cp <2> less <1> less <1> less <1> cp <2> tree2lisp <1> tree2lisp -f <1> cp <2> less <1> less <1> ls <1> less <1> ls ls <1> cp <2> ls <1> cp <2> less <1> less <1> ls <1> m <1> grep <2> grep <2> | wc grep <2> | wc f <1> f <1> qu qu qu qu cd <1> make <1> cd <1> ls ls <1> less <1> less <1> m <1> less <1> cd <1> ls cd <1> cd <1> cd <1> ls less <1> cd <1> ls ls <1> cd <1> ls cd <1> ls cd <1> ls ls <1> cd <1> ll <1> cd <1> ls <1> less <1> less <1> cp <2> cd <1> ls mkdir <1> cd <1> ls ls <1> mv <1> mv <2> ls cd <1> ls ls <1> cd <1> cp <2> less <1> cd <1> cp <2> make ls <1> less <1> less <1> vi <1> vi <1> checkout <1> qu checkou <1> checkout <1> f <1> rm <1> ll <1> ll <1> cd <1> cp <2> cp <2> cp <2> cd <1> rm <1> rm <1> less <1> ll <1> which <1> mkdir <1> rmdir <1> cd <1> ls mkdir <1> ll <1> cp <2> cd <1> ls ll chgrp <2> ll ls <1> ls <1> man <1> make mak grep <2> grep <2> grep <2> vi <1> grep <2> grep <2> grep <2> grep <2> grep <2> grep <1> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> grep <2> cd <1> checkout <1> checkout <1> cp <2> rm <1> cp <2> chmod <2> ll -t <1> checkin <1> checkin <1> ll -g <1> ll -g <1> cd <1> ll -g <1> ll -g <1> checkin <1> checkin <1> ll -g <1> ll -g <1> ll -g <1> checkin <1> cd <1> ll -t <1> ll -t <1> ll -t <1> cd <1> ll <1> rm <1> ln -s <2> cd <1> ll <1> ll <1> rm <1> cp <2> cd <1> rm <1> ln -s <2> cd - qu pwd grep <2> cd <1> less <1> less <1> less <1> cd <1> cd - ll <1> cd - mv <3> mv <2> ln -s <2> checkout <1> cd <1> make <1> cd - checkin <1> cd <1> ll <1> rm <1> rm <1> ll <1> ln -s <2> ln -s <2> ls <1> cd <1> ls <1> rm <1> cd <1> mv <2> cd <1> cd <1> ls <1> rm <1> qu cd <1> ll <1> chmod <2> cd <1> less <1> ll <1> cd <1> ll <1> less <1> cd <1> rm <1> ln -s <1> less <1> rm <1> ln -s <2> cd - cd <1> grep <2> cd <1> checkout <1> cd - qu checkout <1> rm <2> rm <1> cp <1> cp <2> chmod <2> cd <1> checkout <1> cd <1> ll <1> rm <1> ln -s <2> cd <1> make make ls <1> rm <1> ls <1> rm <1> rm <1> qu cd <1> ll <1> cd <1> make make checkout <1> cd <1> ll <1> rm <1> cp <2> chmod <2> qu cd <1> make bg cd <1> parsec -P -N < <1> less <1> parsec -P -N < <1> parsec -P -N < <1> parsec -P -N < <1> make jobs rsh <2> cd <1> ls ls <1> cd <1> cd <1> ls vi <1> cd <1> ls cd <1> ls vi <1> mkdir <1> ls mv <2> mkdir <1> ls cp <2> cd <1> ls vi <1> cd <1> ls mkdir <1> mkdir <1> mv <5> mv <5> ls <1> ls mv <3> ls ls <1> qu cd <1> ls qu cd <1> ll -t <1> checkin <1> ll -t <1> ll -t <1> cd <1> ll -t <1> ll -t <1> cd <1> ll -t <1> cd <1> checkout <1> checkout <1> diff <2> cd <1> mv <2> ln -s <2> diff <2> mv <2> ln -s <2> cd <1> ls cd <1> ls mkdir <1> cd <1> ls mkdir <1> ls ls <1> qu cp <2> vi <1> ls cd <1> ls cd <1> cat <1> cat <1> wc <1> wc <1> wc <1> less <1> cat <1> cd <1> chmod <2> qu cd <1> ls cd <1> ls cd <1> checkout <1> grep <2> make checkin <1> make cd <1> ls qu ls mkdir <1> mkdir <1> mkdir <1> mv <2> ls <1> cd <1> make make f <1> f <1> cd <1> ls cd <1> ls less <1> cd <1> ls cd <1> ls cd <1> unrm ls cd <1> ls less <1> less <1> ls less <1> ls ls <1> cp <2> cp <2> ls <1> cd <1> ls ls qu gzip -9 <1> gzip -9 <1> qu ll gzip -9 <2> cd <1> ls cd <1> ls cd <1> ls cp <2> cd <1> gunzip <1> qu cd <1> ll -t <1> ll -t <1> ll -t <1> ll -t <1> cd <1> ll -t <1> ll -t <1> make <1> ll <1> ll <1> cd - ll <1> cd <1> make <1> qu ll <1> rm <1> ll -t <1> ll -t <1> ll -t <1> ll -t <1> ll -t cd <1> ls f <1> f <1> exit,5
